¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï«O¦w¤Gµó241~270¸¹,23.43,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0891109,169.59,4,2,2,¦³,¦³,7380000,43517,©Y¹D¥­­±,12.95,0,,RPRNMLMLJIKFFCB27CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô233«Ñ1~30¸¹,36.25,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850923,154.66,4,2,2,¦³,¦³,7000000,45261,,0.0,0,,RPRNMLNLJIKFFCB37CA
¦è¤Ù°Ï,¤g¦a,¤U¥Û¸O¬q1111~1140¦a¸¹,15.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,518400,34560,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQOMLQKJIKFFCB57CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô61~90¸¹,11.24,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960907,108.64,2,2,1,¦³,¦³,7980000,73454,©Y¹D¥­­±,20.99,0,,RPWOMLQKJIKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤@¸ô331~360¸¹,40.43,¨ä¥L,,,10410,¤g¦a1«Øª«1¨®¦ì3,¤Q¤C¼h,¤T¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0981225,740.52,4,2,4,¦³,¦³,46000000,62119,©Y¹D¥­­±,0.0,0,,RPUNMLNKJIKFFCB57CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤¤²M¦è¤Gµó92«Ñ1~30¸¹,84.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690418,205.8,6,2,3,¦³,µL,11000000,53450,,0.0,0,,RPRPMLNKJIKFFCB47CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q661~690¸¹,13.55,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870915,130.26,3,2,2,¦³,¦³,8900000,68325,©Y¹D¾÷±ñ,11.57,0,,RPROMLNKJIKFFCB37CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï³{¤j¸ô61~90¸¹,39.7,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940704,189.60000000000002,3,2,2,¦³,¦³,8800000,46414,©Y¹D¥­­±,0.0,0,,RPPNMLKMJIKFFCB96CA
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ï¤j·~¸ô391~420¸¹,0.0,,,,10409,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0920129,355.40000000000003,3,2,3,¦³,µL,859700,2419,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOOMLOLJIKFFCB27CA
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ï¤j·~¸ô391~420¸¹,0.0,,,,10409,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0920129,355.0,3,2,3,¦³,µL,821100,2313,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLOLJIKFFCB37CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¦w¨½»OÆW¤j¹D¤T¬q571~600¸¹,23.44,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì2,¤G¤Q¤@¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991021,335.58,4,2,3,¦³,¦³,25230000,77104,©Y¹D¾÷±ñ,25.22,1300000,,RPRQMLNLJIKFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¦w¸ô55«Ñ1~30¸¹,15.98,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0880206,129.97,4,2,2,¦³,¦³,7000000,53859,©Y¹D¾÷±ñ,7.76,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTQMLKLJIKFFCB57CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥Ã¦w¨½°ê¦w¤@¸ô211~240¸¹,16.44,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031113,175.61,3,2,2,¦³,¦³,11260000,64119,©Y¹D¥­­±,0.0,0,,RPXQMLKLJIKFFCB97CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¦w¨½»OÆW¤j¹D¤T¬q571~600¸¹,28.85,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì3,¥|¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991021,412.9,4,2,4,¦³,¦³,27680000,68323,©Y¹D¥­­±,49.48,2850000,,RPXPMLNLJIKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¦w¨½»OÆW¤j¹D¤T¬q571~600¸¹,25.46,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì4,¤Q¤E¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991021,364.65999999999997,4,2,3,¦³,¦³,28120000,81217,©Y¹D¾÷±ñ,50.44,2600000,,RPPQMLNLJIKFFCB47CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô91~120¸¹,6.35,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤G¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971127,74.12,1,1,1,¦³,¦³,4950000,66784,©Y¹D¾÷±ñ,13.92,0,,RPQNMLRLJIKFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï±R¸qµó1~30¸¹,81.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0771110,215.58,4,2,5,¦³,µL,19600000,90918,,0.0,0,,RPPRMLNJKIKFFCB47CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q211~240¸¹,9.36,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841024,143.28,3,2,2,¦³,¦³,9000000,62814,,0.0,0,,RPQOMLNJKIKFFCB27CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¤G¸ô31~60¸¹,27.45,¦í,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040820,147.86,3,2,2,¦³,¦³,7800000,56796,©Y¹D¾÷±ñ,19.33,500000,,RPOPMLPJKIKFFCB37CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï«n¤Ù¸ô¤G¬q91~120¸¹,90.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡AÃM¼Ó¡A¦a¤U¼h,¥|¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690523,267.38,5,2,4,¦³,µL,8700000,32538,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLQJKIKFFCB37CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïº~µ¾¸ô211~240¸¹,27.52,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,208.54000000000002,4,2,2,¦³,¦³,15990000,81980,©Y¹D¥­­±,33.01,1600000,,RPXOMLSJKIKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¶iµó61~90¸¹,13.03,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821124,92.52000000000001,3,2,2,¦³,¦³,1114790,12048,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLNKKIKFFCB47CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ·çµó61~90¸¹,13.69,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h,¤Q¤E¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840121,149.2,2,2,2,¦³,¦³,6200000,41555,©Y¹D¥­­±,0.0,0,,RPVQMLSJKIKFFCB48CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤T¬q691~720¸¹,6.76,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980914,80.32,1,2,1,¦³,¦³,6200000,77191,©Y¹D¾÷±ñ,10.8,0,,RPQRMLSJKIKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¬ì¸ô511~540¸¹,21.21,¦í,,,10411,¤g¦a1«Øª«2¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821118,205.25,3,2,2,¦³,¦³,7000000,34105,©Y¹D¥­­±,15.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRRMLSJKIKFFCB18CA
¦Z¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦Z¨½°Ï¥Ò¦Z¸ô109«Ñ1~30¸¹,74.49,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0780901,136.92,4,2,2,¦³,µL,4000000,29214,,0.0,0,,RPUNMLMKJIKFFAL28CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤ô·½¸ô601~630¸¹,6.32,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0701218,45.23,1,1,1,¦³,µL,800000,17687,,0.0,0,,RPXNMLMKJIKFFAL58CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¸U¦~¸ô102«Ñ1~30¸¹,127.52,¦í,,,10302,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040601,175.59,4,3,3,¦³,µL,10380000,59115,,0.0,0,,RPXNMLNKJIKFFAL68CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¸U¦~¸ô102«Ñ1~30¸¹,134.82,¦í,,,10311,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040601,182.65,4,3,3,¦³,µL,11000000,60224,,0.0,0,,RPOOMLNKJIKFFAL87CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¸U¦~¸ô102«Ñ1~30¸¹,117.64,¦í,,,10301,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040601,175.11,4,3,3,¦³,µL,10500000,59962,,0.0,0,,RPQOMLNKJIKFFAL08CA
¯«©£°Ï,¨®¦ì,»O¤¤¥«¯«©£°Ï¤jº~µó61~90¸¹,0.0,,,,10411,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,9.95,0,0,0,¦³,¦³,200000,,©Y¹D¾÷±ñ,0.0,200000,,RPROMLNKJIKFFAL18CA
Â×­ì°Ï,¤g¦a,Â×¤¤¬q541~570¦a¸¹,175.19,°Ó,,,10409,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,57081,,0.0,0,,RPSOMLNKJIKFFAL28CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°ÏÂ×¥_µó417«Ñ1~30¸¹,43.1,¨ä¥L,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0700106,93.11,2,2,1,¦³,µL,2400000,25776,,0.0,0,,RPUOMLNKJIKFFAL48CA
Â×­ì°Ï,¤g¦a,¨®¸ôáY¬q¨®¸ôáY¤p¬q1~30¦a¸¹,195.0,¦í,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6500000,33333,,0.0,0,,RPOOMLTKJIKFFAL48CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤¤¥¿¸ô737«Ñ55§Ë61~90¸¹,71.47,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0650830,91.76,0,0,0,¦³,µL,6300000,68657,,0.0,0,¦³¼W«Ø,RPUOMLSKJIKFFAL98CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï©¾§µµó79«Ñ1~30¸¹,107.0,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760915,353.59,6,2,7,¦³,µL,15100000,42705,,0.0,0,,RPQNMLTKJIKFFAL58CA
Â×­ì°Ï,¤g¦a,Às®c¬q991~1020¦a¸¹,71.69,¹A,,,10411,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1691820,23599,,0.0,0,,RPPNMLRKJIKFFAL28CA
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°ÏªÀ«n¨½ªÀ«nµó91~120¸¹,249.0,¤u,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A¨£¨ä¥Lµn°O¨Æ¶µ,¥|¼h,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030818,687.38,0,0,0,µL,µL,30000000,,,0.0,0,,RPXNMLRLJIKFFAL56CA
¤j¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¥Ò°Ï¤åªZ¨½¼w¿³¸ô181~210¸¹,93.0,°Ó,,,10301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040528,382.78,6,2,5,¦³,µL,22500000,58781,,0.0,0,,RPRNMLRLJIKFFBL68CA
¤j¥Ò°Ï,¤g¦a,©s¬K¬q1021~1050¦a¸¹,458.63,¦í,,,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,18589800,40533,,0.0,0,,RPQNMLQKJIKFFBL38CA
¤j¥Ò°Ï,¤g¦a,¥®·à¬q181~210¦a¸¹,116.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,10345,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLRKJIKFFBL38CA
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï¦Û±j¤Gµó91~120¸¹,96.0,¦í,,,10408,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0790901,219.99,5,3,6,¦³,µL,7500000,34092,,0.0,0,¥»¶R½æÁ`»ù750¸U,¥]¬A¤g1«Ø1¼W«Ø³¡¥÷:¤@¼Ó«á¤è¡B2-4¼Ó«á¤è¡B³»¼ÓÅK¥Ö,RPUNMLQKJIKFFCL88CA
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ï©¾§µ¸ô136«Ñ31~60¸¹,90.11,¦í,,,10410,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031227,205.1,4,3,4,¦³,µL,8900000,43393,,0.0,0,,RPWOMLNLJIKFFCL98CA
·sªÀ°Ï,¤g¦a,¤ô©³¼d¬q¤W¤ô©³¼d¤p¬q151~180¦a¸¹,967.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13200000,13650,,0.0,0,,RPVNMLSKJIKFFEL76CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï®Ê¤å¸ô183«Ñ1~30¸¹,80.85,¦í,,,10410,¤g¦a3«Øª«2¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A«Î³»¬ð¥Xª«,¥|¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011120,148.24,8,0,8,¦³,¦³,7200000,48570,,0.0,0,¥»«Øª«¬°®M©Ð¥X¯²,RPPNMLSJKIKFFCL58CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°ÏªF®Ê¤@µó52«Ñ61~90¸¹,127.15,¦í,,,10410,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010208,245.22,5,2,4,¦³,¦³,14000000,57092,,0.0,0,,RPRNMLOJKIKFFCL38CA
¨F³À°Ï,¤g¦a,¨F³À¬q¼æ¤láY¤p¬q121~150¦a¸¹,113.0,¤u,,,10409,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3500000,30973,,0.0,0,¥»¥ó¶R½æ§t¥¼«O¦sµn°O¤§«Øª«¤@´É¡A¤G¿Ëµ¥¶¡°]²£¤§¶R½æ¡C,RPUNMLRJKIKFFCL98CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¨F³À°Ï¦V¤W¸ô¤C¬q31~60¸¹,17.0,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880913,119.41,3,2,2,¦³,¦³,4300000,36010,©Y¹D¾÷±ñ,0.0,0,,RPVNMLQLJIKFFCL09CA
¤j¶®°Ï,¤g¦a,¤U¾î¤s¬q301~330¦a¸¹,2645.0,¨ä¥L,,,10408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,48000000,18147,,0.0,0,,RPPNMLTKJIKFFFL98CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¼æ¤l°ÏºÖ¤¯¨½¶ê³q«n¸ô161«Ñ1~30¸¹,14.92,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040731,153.58,3,2,2,¦³,¦³,8380000,57242,©Y¹D¥­­±,26.4,1100000,,RPQPMLKKKIKFFFL48CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¼æ¤l°ÏºÖ¤¯¨½¶ê³q«n¸ô161«Ñ1~30¸¹,14.92,¦í,,,10212,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040731,153.58,3,2,2,¦³,¦³,8200000,56613,©Y¹D¥­­±,26.4,1000000,,RPRPMLKKKIKFFFL58CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¼æ¤l°Ï¶ê³q«n¸ô161«Ñ1~30¸¹,14.92,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040731,148.48,3,2,2,¦³,¦³,8300000,57467,©Y¹D¥­­±,21.45,1000000,,RPSPMLKKKIKFFFL68CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¼æ¤l°Ï¶ê³q«n¸ô161«Ñ1~30¸¹,14.92,¦í,,,10301,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040731,148.63,3,2,2,¦³,¦³,8150000,57006,©Y¹D¥­­±,21.45,900000,,RPTPMLKKKIKFFFL78CA
